pop_rank,city,state,month,year,mean_sales_price,number_of_sales,home_value,market_heat_index,value_surplus
64,"Albany, NY",NY,10,2016,183949.8,693.0,201519.3454632381,,-17569.545463238115
64,"Albany, NY",NY,11,2016,188927.25,670.0,202115.93307130653,,-13188.683071306528
64,"Albany, NY",NY,12,2016,184580.2,632.0,202726.73590744808,,-18146.535907448066
64,"Albany, NY",NY,1,2017,176470.25,531.0,203206.975584832,,-26736.72558483199
64,"Albany, NY",NY,2,2017,174602.0,408.0,203461.6785303552,,-28859.678530355188
64,"Albany, NY",NY,3,2017,183163.75,545.0,203684.29416793608,,-20520.54416793608
64,"Albany, NY",NY,4,2017,181624.8,539.0,204330.4619611152,,-22705.6619611152
64,"Albany, NY",NY,5,2017,190360.25,711.0,205236.16698847117,,-14875.916988471174
64,"Albany, NY",NY,6,2017,199266.0,887.0,206358.5064648275,,-7092.506464827486
64,"Albany, NY",NY,7,2017,216465.0,710.0,207289.96624917968,,9175.033750820323
64,"Albany, NY",NY,8,2017,209776.5,846.0,208074.88839971324,,1701.6116002867639
64,"Albany, NY",NY,9,2017,197060.6,715.0,208812.88072817496,,-11752.280728174956
64,"Albany, NY",NY,10,2017,185169.25,682.0,209622.1474222882,,-24452.897422288195
64,"Albany, NY",NY,11,2017,205963.5,645.0,210506.4472608521,,-4542.947260852088
64,"Albany, NY",NY,12,2017,192545.6,694.0,211307.39587052187,,-18761.795870521863
64,"Albany, NY",NY,1,2018,180829.25,497.0,212304.6338481377,42.0,-31475.383848137688
64,"Albany, NY",NY,2,2018,188833.25,399.0,212990.73662078663,42.0,-24157.48662078663
64,"Albany, NY",NY,3,2018,190528.4,595.0,213880.30831341128,51.0,-23351.908313411288
64,"Albany, NY",NY,4,2018,201736.25,604.0,214570.9303074683,60.0,-12834.680307468312
64,"Albany, NY",NY,5,2018,209104.25,676.0,215565.4157426336,61.0,-6461.165742633602
64,"Albany, NY",NY,6,2018,212444.2,804.0,216494.22145870415,55.0,-4050.021458704141
64,"Albany, NY",NY,7,2018,213486.5,763.0,217657.4543212672,51.0,-4170.9543212672
64,"Albany, NY",NY,8,2018,217697.5,859.0,218722.07147635892,47.0,-1024.5714763589203
64,"Albany, NY",NY,9,2018,203858.0,679.0,219605.44286183716,42.0,-15747.44286183716
64,"Albany, NY",NY,10,2018,203372.5,692.0,219868.86757174684,38.0,-16496.367571746843
64,"Albany, NY",NY,11,2018,206597.5,636.0,220051.1427509688,39.0,-13453.642750968807
64,"Albany, NY",NY,12,2018,197829.0,561.0,220107.19521719424,44.0,-22278.19521719424
64,"Albany, NY",NY,1,2019,198957.25,460.0,220568.67279877907,49.0,-21611.422798779065
64,"Albany, NY",NY,2,2019,194400.75,389.0,221308.19118795,57.0,-26907.441187949997
64,"Albany, NY",NY,3,2019,195640.6,453.0,222415.7509154325,65.0,-26775.15091543249
64,"Albany, NY",NY,4,2019,199765.5,530.0,223358.8220511985,70.0,-23593.322051198513
64,"Albany, NY",NY,5,2019,211404.0,624.0,223960.8660033762,65.0,-12556.866003376199
64,"Albany, NY",NY,6,2019,220212.0,627.0,224627.242518032,60.0,-4415.242518031999
64,"Albany, NY",NY,7,2019,217959.0,734.0,225298.3957033837,59.0,-7339.395703383692
64,"Albany, NY",NY,8,2019,224118.0,770.0,226022.77500021644,57.0,-1904.7750002164394
64,"Albany, NY",NY,9,2019,212104.25,620.0,226494.72512854572,52.0,-14390.475128545717
64,"Albany, NY",NY,10,2019,212962.25,647.0,227063.2736323829,49.0,-14101.023632382887
64,"Albany, NY",NY,11,2019,205536.2,577.0,227985.5682510957,48.0,-22449.3682510957
64,"Albany, NY",NY,12,2019,211494.0,579.0,228930.73833584427,59.0,-17436.738335844275
64,"Albany, NY",NY,1,2020,219118.5,481.0,229940.7054643845,77.0,-10822.20546438449
64,"Albany, NY",NY,2,2020,208102.4,393.0,230743.0657856144,87.0,-22640.6657856144
64,"Albany, NY",NY,3,2020,203594.5,447.0,231461.742959198,92.0,-27867.24295919799
64,"Albany, NY",NY,4,2020,220162.75,440.0,232102.21390936396,115.0,-11939.463909363956
64,"Albany, NY",NY,5,2020,224690.0,443.0,232536.0822654755,138.0,-7846.082265475503
64,"Albany, NY",NY,6,2020,221215.25,460.0,233248.85048988863,151.0,-12033.600489888631
64,"Albany, NY",NY,7,2020,227922.5,699.0,234187.29571103863,153.0,-6264.795711038634
64,"Albany, NY",NY,8,2020,240153.2,722.0,235572.5401275966,144.0,4580.6598724033975
64,"Albany, NY",NY,9,2020,239976.0,763.0,237710.90651792128,123.0,2265.0934820787224
64,"Albany, NY",NY,10,2020,246078.6,788.0,240284.7498807027,107.0,5793.850119297305
64,"Albany, NY",NY,11,2020,236313.75,761.0,243300.97133454744,99.0,-6987.221334547445
64,"Albany, NY",NY,12,2020,233917.0,797.0,246097.24400930727,106.0,-12180.244009307266
64,"Albany, NY",NY,1,2021,229314.2,575.0,248623.9436439386,111.0,-19309.743643938593
64,"Albany, NY",NY,2,2021,250921.75,525.0,251209.5433031359,115.0,-287.7933031358989
64,"Albany, NY",NY,3,2021,249222.75,678.0,253953.59269422665,111.0,-4730.842694226652
64,"Albany, NY",NY,4,2021,261415.5,681.0,256707.6337665812,109.0,4707.866233418812
64,"Albany, NY",NY,5,2021,279128.4,755.0,259925.0353970685,96.0,19203.364602931513
64,"Albany, NY",NY,6,2021,299123.25,1041.0,263233.1658379871,85.0,35890.08416201291
64,"Albany, NY",NY,7,2021,297578.6,1133.0,266348.87475592067,81.0,31229.72524407931
64,"Albany, NY",NY,8,2021,302205.5,1173.0,268264.610413813,75.0,33940.889586187026
64,"Albany, NY",NY,9,2021,303633.0,1114.0,269160.3515619083,70.0,34472.64843809168
64,"Albany, NY",NY,10,2021,290801.0,1079.0,269898.64864408254,62.0,20902.35135591746
64,"Albany, NY",NY,11,2021,300170.75,1052.0,271118.88139500684,62.0,29051.868604993157
64,"Albany, NY",NY,12,2021,290015.0,981.0,272309.9642692827,67.0,17705.035730717296
64,"Albany, NY",NY,1,2022,281692.8,768.0,274164.2437718524,81.0,7528.556228147587
64,"Albany, NY",NY,2,2022,285446.25,553.0,276325.5815429723,90.0,9120.6684570277
64,"Albany, NY",NY,3,2022,292916.0,729.0,279389.1378612086,94.0,13526.862138791417
64,"Albany, NY",NY,4,2022,321404.0,717.0,282868.90619305783,91.0,38535.09380694217
64,"Albany, NY",NY,5,2022,334345.25,749.0,286247.92928222386,82.0,48097.320717776136
64,"Albany, NY",NY,6,2022,333690.5,888.0,289813.1790851709,73.0,43877.32091482909
64,"Albany, NY",NY,7,2022,345621.0,924.0,292393.6476921579,68.0,53227.35230784211
64,"Albany, NY",NY,8,2022,340339.75,1017.0,294227.13272811007,60.0,46112.61727188993
64,"Albany, NY",NY,9,2022,335054.0,943.0,294630.1808689262,56.0,40423.819131073775
64,"Albany, NY",NY,10,2022,317918.6,856.0,294836.0152770141,55.0,23082.584722985863
64,"Albany, NY",NY,11,2022,313842.25,773.0,294863.0314113757,54.0,18979.218588624324
64,"Albany, NY",NY,12,2022,313682.4,717.0,294946.62103343994,57.0,18735.778966560087
64,"Albany, NY",NY,1,2023,299073.25,598.0,294552.0685805861,69.0,4521.181419413886
64,"Albany, NY",NY,2,2023,299671.5,467.0,294923.99005175283,84.0,4747.5099482471705
64,"Albany, NY",NY,3,2023,311586.75,650.0,295789.0459878825,92.0,15797.704012117523
64,"Albany, NY",NY,4,2023,308214.6,593.0,297418.1506131332,94.0,10796.449386866763
64,"Albany, NY",NY,5,2023,341262.0,641.0,299125.08069735725,94.0,42136.91930264275
64,"Albany, NY",NY,6,2023,330683.25,778.0,301388.3718417212,94.0,29294.87815827882
64,"Albany, NY",NY,7,2023,334687.4,708.0,303792.3257233082,94.0,30895.074276691827
64,"Albany, NY",NY,8,2023,336805.0,894.0,305725.06848070683,86.0,31079.931519293168
64,"Albany, NY",NY,9,2023,349426.4,742.0,307081.39397519664,76.0,42345.006024803384
64,"Albany, NY",NY,10,2023,353906.75,723.0,307973.0269188997,69.0,45933.723081100325
64,"Albany, NY",NY,11,2023,366066.0,688.0,308769.009825092,65.0,57296.990174908016
64,"Albany, NY",NY,12,2023,326226.4,623.0,309785.05296226376,70.0,16441.34703773627
64,"Albany, NY",NY,1,2024,325423.75,507.0,310909.0461421809,80.0,14514.703857819084
64,"Albany, NY",NY,2,2024,341511.25,433.0,312472.80120634165,90.0,29038.448793658346
64,"Albany, NY",NY,3,2024,330921.4,527.0,314547.54978837207,95.0,16373.850211627956
64,"Albany, NY",NY,4,2024,371799.25,529.0,317221.392579835,98.0,54577.857420164975
64,"Albany, NY",NY,5,2024,364592.5,639.0,319768.0948018978,95.0,44824.40519810218
64,"Albany, NY",NY,6,2024,380722.0,620.0,321692.4439819146,90.0,59029.55601808539
64,"Albany, NY",NY,7,2024,389580.0,760.0,323220.2952984919,84.0,66359.7047015081
64,"Albany, NY",NY,8,2024,380901.8,825.0,324541.76242519106,77.0,56360.03757480893
64,"Albany, NY",NY,9,2024,370061.25,692.0,325769.6022770327,67.0,44291.64772296732
64,"Albany, NY",NY,10,2024,363620.5,691.0,326745.8419132473,66.0,36874.65808675269
64,"Albany, NY",NY,11,2024,358054.6,707.0,327474.5268462916,68.0,30580.073153708363
64,"Albany, NY",NY,12,2024,407657.75,647.0,328507.5853947724,74.0,79150.16460522759
64,"Albany, NY",NY,1,2025,314145.0,568.0,329342.3249272912,79.0,-15197.324927291193
62,"Albuquerque, NM",NM,2,2008,209434.25,668.0,197600.1130614654,,11834.13693853459
62,"Albuquerque, NM",NM,3,2008,217888.6,788.0,197071.5995093868,,20817.000490613194
62,"Albuquerque, NM",NM,4,2008,213833.5,805.0,196321.616159247,,17511.883840753
62,"Albuquerque, NM",NM,5,2008,224191.6,837.0,195493.31493794927,,28698.285062050738
62,"Albuquerque, NM",NM,6,2008,237934.75,879.0,194453.62650836448,,43481.12349163552
62,"Albuquerque, NM",NM,7,2008,227113.0,850.0,193341.78403162223,,33771.21596837777
62,"Albuquerque, NM",NM,8,2008,226177.8,713.0,192077.42070123056,,34100.37929876943
62,"Albuquerque, NM",NM,9,2008,209175.75,696.0,190916.2401148456,,18259.509885154403
62,"Albuquerque, NM",NM,10,2008,206166.75,618.0,189594.3310776557,,16572.41892234431
62,"Albuquerque, NM",NM,11,2008,199518.2,480.0,188113.03871769807,,11405.161282301939
62,"Albuquerque, NM",NM,12,2008,204302.0,500.0,186602.6324443056,,17699.367555694393
62,"Albuquerque, NM",NM,1,2009,209734.6,389.0,185273.9198108377,,24460.680189162318
62,"Albuquerque, NM",NM,2,2009,206013.5,404.0,184275.82838660455,,21737.671613395447
62,"Albuquerque, NM",NM,3,2009,214933.25,568.0,183273.8974931393,,31659.352506860712
62,"Albuquerque, NM",NM,4,2009,196339.5,613.0,182537.59817583035,,13801.901824169647
62,"Albuquerque, NM",NM,5,2009,213124.4,659.0,181962.74337780627,,31161.656622193725
62,"Albuquerque, NM",NM,6,2009,208988.25,794.0,181476.1103051826,,27512.139694817393
62,"Albuquerque, NM",NM,7,2009,215733.5,875.0,180773.06454703005,,34960.43545296995
62,"Albuquerque, NM",NM,8,2009,199500.0,767.0,180024.24121932607,,19475.758780673932
62,"Albuquerque, NM",NM,9,2009,211163.75,786.0,179273.4242235173,,31890.3257764827
62,"Albuquerque, NM",NM,10,2009,198994.8,860.0,179081.22603438827,,19913.573965611722
62,"Albuquerque, NM",NM,11,2009,197257.5,754.0,178946.2700696423,,18311.229930357687
62,"Albuquerque, NM",NM,12,2009,211603.25,612.0,178927.72133368408,,32675.52866631592
62,"Albuquerque, NM",NM,1,2010,209321.0,403.0,178779.02365946476,,30541.976340535242
62,"Albuquerque, NM",NM,2,2010,201566.75,437.0,178566.39499322078,,23000.355006779224
62,"Albuquerque, NM",NM,3,2010,202921.0,739.0,178648.6241596695,,24272.375840330496
62,"Albuquerque, NM",NM,4,2010,201995.75,786.0,178390.54181213825,,23605.208187861746
62,"Albuquerque, NM",NM,5,2010,206063.6,854.0,178151.29941859937,,27912.300581400632
62,"Albuquerque, NM",NM,6,2010,208089.25,834.0,177612.35650310104,,30476.893496898963
62,"Albuquerque, NM",NM,7,2010,218371.0,646.0,177010.75914782318,,41360.24085217682
62,"Albuquerque, NM",NM,8,2010,221263.25,597.0,176269.47242296953,,44993.77757703047
62,"Albuquerque, NM",NM,9,2010,209706.5,537.0,175149.7439291386,,34556.75607086139
62,"Albuquerque, NM",NM,10,2010,219465.6,533.0,173594.38369310845,,45871.216306891554
62,"Albuquerque, NM",NM,11,2010,208414.5,528.0,171840.3721369418,,36574.12786305821
62,"Albuquerque, NM",NM,12,2010,215638.25,581.0,170237.85435534958,,45400.395644650416
62,"Albuquerque, NM",NM,1,2011,197712.4,419.0,169402.16325214555,,28310.236747854447
62,"Albuquerque, NM",NM,2,2011,213708.0,463.0,168888.95837791837,,44819.041622081626
62,"Albuquerque, NM",NM,3,2011,201263.5,633.0,168593.84306993618,,32669.656930063822
62,"Albuquerque, NM",NM,4,2011,190637.6,586.0,167859.496986573,,22778.103013426997
62,"Albuquerque, NM",NM,5,2011,193599.25,702.0,167125.0070757007,,26474.242924299295
62,"Albuquerque, NM",NM,6,2011,203318.0,729.0,166378.08614523572,,36939.91385476428
62,"Albuquerque, NM",NM,7,2011,198860.4,674.0,165947.10427978527,,32913.29572021472
62,"Albuquerque, NM",NM,8,2011,190374.5,714.0,165254.56615131485,,25119.93384868515
62,"Albuquerque, NM",NM,9,2011,193655.5,537.0,164709.50456536657,,28945.995434633427
62,"Albuquerque, NM",NM,10,2011,202874.4,603.0,164150.09618252565,,38724.30381747434
62,"Albuquerque, NM",NM,11,2011,189779.25,525.0,163791.30653700317,,25987.94346299683
62,"Albuquerque, NM",NM,12,2011,189529.0,577.0,163272.79187481492,,26256.208125185076
62,"Albuquerque, NM",NM,1,2012,190473.0,437.0,162921.27415926263,,27551.725840737374
62,"Albuquerque, NM",NM,2,2012,182494.75,553.0,162615.55033095312,,19879.19966904688
62,"Albuquerque, NM",NM,3,2012,188170.6,662.0,162382.45027787003,,25788.14972212998
62,"Albuquerque, NM",NM,4,2012,202214.75,648.0,162046.7135463359,,40168.0364536641
62,"Albuquerque, NM",NM,5,2012,201777.5,849.0,161629.84863349955,,40147.651366500446
62,"Albuquerque, NM",NM,6,2012,204285.6,740.0,161318.92571419346,,42966.67428580654
62,"Albuquerque, NM",NM,7,2012,204863.0,761.0,161005.8264620355,,43857.173537964496
62,"Albuquerque, NM",NM,8,2012,198723.0,848.0,160761.60057873724,,37961.39942126276
62,"Albuquerque, NM",NM,9,2012,195966.0,710.0,160581.64506086303,,35384.354939136974
62,"Albuquerque, NM",NM,10,2012,198540.5,769.0,160604.03133007392,,37936.46866992608
62,"Albuquerque, NM",NM,11,2012,199383.5,664.0,160975.84877624628,,38407.651223753724
62,"Albuquerque, NM",NM,12,2012,204800.2,723.0,161514.56816429048,,43285.63183570953
62,"Albuquerque, NM",NM,1,2013,183173.25,566.0,162026.54625834213,,21146.703741657868
62,"Albuquerque, NM",NM,2,2013,189711.25,641.0,162492.28115975653,,27218.96884024347
62,"Albuquerque, NM",NM,3,2013,198569.6,774.0,163033.5246539747,,35536.07534602532
62,"Albuquerque, NM",NM,4,2013,187887.0,860.0,163579.886906785,,24307.11309321501
62,"Albuquerque, NM",NM,5,2013,200949.75,1004.0,164055.44277426545,,36894.30722573455
62,"Albuquerque, NM",NM,6,2013,205324.4,1000.0,164430.12226675553,,40894.27773324447
62,"Albuquerque, NM",NM,7,2013,212654.75,1087.0,164539.12194981033,,48115.62805018967
62,"Albuquerque, NM",NM,8,2013,218416.6,986.0,164687.79585235624,,53728.804147643765
62,"Albuquerque, NM",NM,9,2013,203749.5,838.0,164657.32988490904,,39092.170115090965
62,"Albuquerque, NM",NM,10,2013,200402.25,836.0,164679.85314306317,,35722.39685693683
62,"Albuquerque, NM",NM,11,2013,199781.8,638.0,164546.38679812022,,35235.41320187977
62,"Albuquerque, NM",NM,12,2013,212175.75,720.0,164583.37815479163,,47592.37184520837
62,"Albuquerque, NM",NM,1,2014,188152.0,655.0,164852.42835773856,,23299.571642261435
62,"Albuquerque, NM",NM,2,2014,204881.5,648.0,165366.29788474986,,39515.20211525014
62,"Albuquerque, NM",NM,3,2014,189236.4,797.0,165893.47311173906,,23342.926888260932
62,"Albuquerque, NM",NM,4,2014,209005.5,815.0,166455.58485296008,,42549.91514703992
62,"Albuquerque, NM",NM,5,2014,217496.0,938.0,167072.72301231293,,50423.27698768707
62,"Albuquerque, NM",NM,6,2014,203893.5,961.0,167361.8904714964,,36531.60952850361
62,"Albuquerque, NM",NM,7,2014,219953.5,943.0,167379.62403590663,,52573.87596409337
62,"Albuquerque, NM",NM,8,2014,209226.8,937.0,167099.19671110006,,42127.60328889993
62,"Albuquerque, NM",NM,9,2014,206231.25,831.0,166910.1525908102,,39321.097409189795
62,"Albuquerque, NM",NM,10,2014,208778.0,883.0,166703.34975666416,,42074.65024333584
62,"Albuquerque, NM",NM,11,2014,208972.4,719.0,166833.73888555594,,42138.661114444054
62,"Albuquerque, NM",NM,12,2014,212492.75,793.0,167191.33190457083,,45301.418095429166
62,"Albuquerque, NM",NM,1,2015,191625.0,622.0,167727.9676661822,,23897.0323338178
62,"Albuquerque, NM",NM,2,2015,191203.0,641.0,168278.30545990166,,22924.69454009834
62,"Albuquerque, NM",NM,3,2015,207138.0,945.0,168939.3431090881,,38198.656890911894
62,"Albuquerque, NM",NM,4,2015,196338.0,971.0,169686.21911430082,,26651.780885699176
62,"Albuquerque, NM",NM,5,2015,208306.6,1016.0,170124.28533104685,,38182.31466895316
62,"Albuquerque, NM",NM,6,2015,221066.5,1140.0,170186.42643828853,,50880.07356171147
62,"Albuquerque, NM",NM,7,2015,208981.5,1190.0,170205.96852133572,,38775.531478664285
62,"Albuquerque, NM",NM,8,2015,219870.6,1090.0,170532.6122289667,,49337.98777103331
62,"Albuquerque, NM",NM,9,2015,223101.25,1033.0,171226.66469128907,,51874.58530871093
62,"Albuquerque, NM",NM,10,2015,205831.6,949.0,171966.92476199835,,33864.675238001655
62,"Albuquerque, NM",NM,11,2015,202497.5,740.0,172518.90056875834,,29978.59943124166
62,"Albuquerque, NM",NM,12,2015,209506.0,940.0,173310.01367708642,,36195.98632291358
62,"Albuquerque, NM",NM,1,2016,208613.6,661.0,174150.11518930708,,34463.48481069293
62,"Albuquerque, NM",NM,2,2016,204469.0,761.0,175006.5121224205,,29462.487877579493
62,"Albuquerque, NM",NM,3,2016,211358.5,1045.0,175488.59192128724,,35869.90807871276
62,"Albuquerque, NM",NM,4,2016,213203.0,1138.0,176198.43215888806,,37004.567841111944
62,"Albuquerque, NM",NM,5,2016,224186.25,1132.0,177130.56240345348,,47055.687596546515
62,"Albuquerque, NM",NM,6,2016,228978.0,1241.0,178159.4918924862,,50818.5081075138
62,"Albuquerque, NM",NM,7,2016,220838.2,1185.0,178800.194846535,,42038.005153465
62,"Albuquerque, NM",NM,8,2016,215555.5,1176.0,179216.32741823373,,36339.17258176627
62,"Albuquerque, NM",NM,9,2016,223280.75,1114.0,179352.06975564375,,43928.68024435625
62,"Albuquerque, NM",NM,10,2016,214986.4,939.0,179821.32765188252,,35165.07234811748
62,"Albuquerque, NM",NM,11,2016,220248.25,914.0,180438.85315142004,,39809.396848579956
62,"Albuquerque, NM",NM,12,2016,214163.2,993.0,181126.86380193484,,33036.33619806517
62,"Albuquerque, NM",NM,1,2017,213691.75,758.0,181233.68354814747,,32458.06645185253
62,"Albuquerque, NM",NM,2,2017,214328.5,768.0,181256.17439347567,,33072.32560652433
62,"Albuquerque, NM",NM,3,2017,215026.0,1154.0,181413.9547683708,,33612.04523162919
62,"Albuquerque, NM",NM,4,2017,228763.8,1144.0,182216.17800908876,,46547.621990911226
62,"Albuquerque, NM",NM,5,2017,227761.25,1394.0,182905.89509189912,,44855.35490810088
62,"Albuquerque, NM",NM,6,2017,234923.0,1401.0,183538.5051146479,,51384.49488535209
62,"Albuquerque, NM",NM,7,2017,232709.8,1210.0,183952.93377388135,,48756.86622611864
62,"Albuquerque, NM",NM,8,2017,234916.25,1249.0,184406.5374157954,,50509.71258420459
62,"Albuquerque, NM",NM,9,2017,226598.6,1118.0,184912.4118600812,,41686.18813991881
62,"Albuquerque, NM",NM,10,2017,239914.5,1061.0,185458.0479949105,,54456.45200508949
62,"Albuquerque, NM",NM,11,2017,251099.5,897.0,186202.10461886748,,64897.39538113252
62,"Albuquerque, NM",NM,12,2017,230262.2,930.0,186994.5470296267,,43267.65297037331
62,"Albuquerque, NM",NM,1,2018,216788.25,808.0,187588.79008780632,51.0,29199.459912193677
62,"Albuquerque, NM",NM,2,2018,228578.75,767.0,188142.1712676706,51.0,40436.57873232939
62,"Albuquerque, NM",NM,3,2018,236218.4,1153.0,188770.7862326288,53.0,47447.61376737119
62,"Albuquerque, NM",NM,4,2018,238476.0,1210.0,189474.4862650979,55.0,49001.51373490211
62,"Albuquerque, NM",NM,5,2018,228877.25,1300.0,190144.5579749364,55.0,38732.69202506359
62,"Albuquerque, NM",NM,6,2018,245261.8,1293.0,190681.7922946408,53.0,54580.007705359196
62,"Albuquerque, NM",NM,7,2018,246621.0,1269.0,191450.880165929,51.0,55170.119834070996
62,"Albuquerque, NM",NM,8,2018,245824.25,1252.0,192317.0416868405,50.0,53507.2083131595
62,"Albuquerque, NM",NM,9,2018,240939.8,1048.0,193261.35718956144,50.0,47678.442810438544
62,"Albuquerque, NM",NM,10,2018,225258.75,1092.0,193865.80488310047,50.0,31392.94511689953
62,"Albuquerque, NM",NM,11,2018,233174.0,966.0,194427.5285541974,50.0,38746.4714458026
62,"Albuquerque, NM",NM,12,2018,243237.2,902.0,194931.9868789452,52.0,48305.21312105481
62,"Albuquerque, NM",NM,1,2019,233939.5,764.0,195927.7150196893,55.0,38011.78498031071
62,"Albuquerque, NM",NM,2,2019,240774.0,761.0,197216.28253040032,58.0,43557.71746959968
62,"Albuquerque, NM",NM,3,2019,243358.8,1032.0,198875.94615594656,60.0,44482.85384405343
62,"Albuquerque, NM",NM,4,2019,256053.5,1203.0,200557.86766936965,60.0,55495.63233063035
62,"Albuquerque, NM",NM,5,2019,263308.75,1373.0,202121.663235623,59.0,61187.08676437699
62,"Albuquerque, NM",NM,6,2019,264615.6,1238.0,203320.8328407622,58.0,61294.76715923779
62,"Albuquerque, NM",NM,7,2019,260967.25,1322.0,204191.8983844985,58.0,56775.35161550151
62,"Albuquerque, NM",NM,8,2019,251387.6,1332.0,205001.2451081758,58.0,46386.354891824216
